area,source,year,common_name,sex,age,length,weight,gear
GOA,NORPAC,2008,dusky rockfish,F,13,44,1.6,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,19,49,1.8,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,9,40,0.9,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,16,47,1.81,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,39,1.03,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,31,49,1.96,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,24,40,1.25,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,42,1.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,24,45,1.65,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,14,43,1.2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,21,44,1.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,10,43,1.32,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,15,45,1.54,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,20,47,1.82,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,14,43,1.41,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,12,47,1.78,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,18,45,1.7,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,45,1.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,14,46,1.7,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,15,42,1.37,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,9,38,0.8,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,18,45,1.78,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,16,44,1.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,18,48,1.91,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,15,45,1.7,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,11,43,1.3,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,11,39,0.8,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,15,45,1.6,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,19,46,1.8,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,21,50,2.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,10,40,1.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,16,48,1.9,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,17,43,1.38,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,12,42,1.38,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,20,46,1.42,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,45,1.53,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,24,48,1.9,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,42,1.38,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,9,46,1.66,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,17,45,1.56,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,14,43,1.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,44,1.45,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,44,1.3,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,14,47,1.7,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,14,44,1.9,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,11,49,2.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,14,40,1.18,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,22,47,1.68,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,29,47,1.87,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,62,46,2,Hook-and-line fishery
GOA,NORPAC,2008,dusky rockfish,M,22,47,1.4,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,9,40,0.98,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,24,52,2.14,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,20,48,2.1,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,20,48,NA,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,19,43,1.38,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,37,48,1.37,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,26,48,1.84,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,31,47,1.79,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,20,49,2.22,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,40,1.09,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,14,47,2.2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,22,52,2.5,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,46,2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,19,52,2.3,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,12,44,1.9,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,14,42,1.39,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,11,42,1.42,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,44,1.35,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,22,44,1.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,19,40,2.5,Hook-and-line fishery
GOA,NORPAC,2008,dusky rockfish,M,11,44,1.8,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,18,42,1.59,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,21,47,1.9,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,14,42,1.36,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,14,40,1.2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,17,45,1.7,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,18,47,2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,9,44,1.53,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,46,1.7,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,7,35,0.84,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,15,44,1.6,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,17,46,1.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,45,1.6,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,46,1.6,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,16,48,2.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,9,40,1.11,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,19,46,1.76,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,16,46,1.7,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,16,43,1.46,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,28,49,2.05,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,19,46,1.71,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,42,1.32,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,43,1.36,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,10,40,1.21,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,21,45,1.62,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,44,1.43,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,16,43,1.49,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,21,45,1.66,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,19,51,2.3,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,10,42,1.2,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,14,43,1.3,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,42,1.2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,15,46,1.7,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,19,49,NA,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,28,50,2.2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,19,50,2.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,42,1.5,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,15,48,1.6,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,10,44,1.75,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,46,1.7,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,31,46,1.74,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,42,1.32,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,11,39,1.06,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,15,43,1.34,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,10,39,1.03,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,19,46,1.66,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,18,45,NA,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,22,49,NA,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,11,46,1.45,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,14,45,1.7,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,11,43,1.3,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,41,1.3,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,14,42,1.26,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,45,1.2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,20,52,2.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,16,45,1.6,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,45,1.7,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,10,39,1.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,20,51,2.5,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,42,1.3,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,12,43,1.45,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,9,39,1.06,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,18,49,2.2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,10,43,1.36,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,16,48,1.82,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,42,1.47,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,9,43,1.6,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,17,50,2.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,10,41,1.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,47,2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,14,43,1.3,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,14,45,1.48,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,12,44,1.2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,9,40,1.13,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,18,48,2.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,19,48,1.86,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,11,40,1.15,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,40,47,1.79,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,15,45,1.47,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,11,41,2.6,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,16,45,1.6,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,10,41,1.23,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,23,48,1.76,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,46,2.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,42,1.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,18,48,1.7,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,18,44,1.54,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,24,46,1.54,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,9,38,1.04,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,45,1.5,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,20,48,1.89,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,43,1.32,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,41,1.21,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,45,1.67,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,66,45,1.71,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,20,48,1.79,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,25,49,2.03,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,19,49,1.89,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,30,46,1.5,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,17,44,1.45,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,15,44,1.35,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,10,44,1.45,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,17,46,1.7,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,14,46,1.98,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,48,2.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,44,1.7,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,10,46,2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,10,37,0.82,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,16,48,2.2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,25,49,1.6,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,10,39,1.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,11,44,1.6,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,16,46,1.6,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,11,43,1.5,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,16,47,1.8,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,10,42,1.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,10,42,1.2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,10,39,1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,10,44,1.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,12,42,1.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,42,1.22,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,23,49,1.81,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,12,44,1.48,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,17,47,1.66,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,15,46,1.82,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,41,1.22,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,22,47,1.68,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,17,45,1.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,16,45,2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,9,42,1.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,19,41,1.22,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,12,47,1.6,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,22,47,1.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,43,1.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,44,1.65,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,44,1.54,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,11,44,1.29,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,45,1.6,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,20,46,1.64,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,43,1.37,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,15,45,1.5,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,47,2.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,45,2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,15,46,1.9,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,16,48,2.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,45,1.52,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,17,42,1.3,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,31,46,1.78,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,7,35,0.76,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,10,37,0.92,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,9,38,0.97,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,21,47,1.7,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,10,43,1.38,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,14,37,0.99,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,46,1.69,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,20,46,1.55,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,43,1.53,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,17,45,1.6,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,18,46,1.62,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,47,2.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,16,47,1.3,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,16,48,1.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,19,49,1.5,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,21,48,1.8,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,12,43,1.4,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,10,41,1.25,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,45,1.7,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,44,1.6,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,10,41,1.8,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,43,1.38,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,15,45,1.59,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,39,1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,18,45,1.6,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,11,43,1.2,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,10,42,1.32,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,11,41,1.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,21,48,1.9,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,40,1.16,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,12,40,1.14,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,46,1.78,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,22,48,1.81,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,46,1.8,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,20,46,2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,10,40,1.05,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,14,46,1.7,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,14,40,1.08,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,14,45,1.52,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,19,51,2.5,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,11,40,1.2,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,14,47,1.65,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,20,49,2.1,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,22,51,2.3,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,16,46,1.3,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,18,43,1.48,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,11,42,1.16,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,13,43,1.32,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,14,46,1.72,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,31,45,1.6,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,32,46,1.88,Bottom trawl fishery
GOA,NORPAC,2008,dusky rockfish,F,15,47,1.6,Pelagic trawl fishery
GOA,NORPAC,2008,dusky rockfish,M,13,44,NA,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,17,46,1.45,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,16,44,1.4,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,13,45,1.24,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,23,48,1.82,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,15,47,2.1,Pelagic trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,16,46,1.6,Pelagic trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,15,45,1.66,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,32,49,1.82,Pelagic trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,19,49,1.9,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,23,47,1.8,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,9,41,1.1,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,12,41,1.1,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,16,47,1.6,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,12,46,1.5,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,14,45,1.3,Hook-and-line fishery
GOA,NORPAC,2010,dusky rockfish,F,14,45,1.6,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,15,44,1.55,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,11,42,1.25,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,11,43,1.38,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,20,46,1.7,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,12,44,1.44,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,33,49,2.05,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,11,44,1.7,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,21,46,1.8,Pelagic trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,14,47,1.7,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,16,47,1.8,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,11,43,1.45,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,15,45,1.77,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,14,43,1.34,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,11,42,1.25,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,22,46,1.52,Pelagic trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,11,43,1.36,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,15,44,1.42,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,23,47,1.79,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,12,38,0.94,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,23,48,2.2,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,15,46,1.54,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,44,51,2.04,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,19,47,1.49,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,18,47,1.76,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,22,46,1.69,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,12,42,1.37,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,19,48,1.9,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,14,38,0.9,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,13,44,1.4,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,8,36,0.7,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,12,45,1.22,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,25,51,1.97,Pelagic trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,14,47,1.85,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,11,44,1.25,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,12,39,0.95,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,17,47,2,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,19,46,1.6,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,14,44,1.35,Pelagic trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,18,47,1.67,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,10,43,1.33,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,31,45,1.45,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,F,10,41,1.16,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,9,35,0.79,Bottom trawl fishery
GOA,NORPAC,2010,dusky rockfish,M,11,43,1.3,Bottom trawl fishery
